customer_id,age,gender,region,tenure,monthly_charges,total_charges,contract,internet_service,support_tickets,satisfaction_score,payment_method,churn
C04276,62,Female,South,59,107.45,6428.14,Month-to-month,Fiber optic,2,10.0,Electronic check,No
C04277,21,Male,South,46,104.13,4641.5,Month-to-month,No,1,3.0,Mailed check,No
C04278,61,Male,West,44,45.03,2040.78,Month-to-month,Fiber optic,0,9.0,Credit card,No
C04279,59,Female,Central,58,98.2,5728.05,Month-to-month,No,3,7.0,Electronic check,No
C04280,66,Male,North,22,74.23,1773.39,One year,DSL,3,8.0,Electronic check,Yes
C04281,45,Female,West,60,76.82,4909.2,Month-to-month,DSL,0,2.0,Electronic check,Yes
C04282,69,Male,East,53,45.72,2509.38,Month-to-month,DSL,2,4.0,Credit card,No
C04283,27,Male,South,14,110.65,1445.48,One year,Fiber optic,0,5.0,Bank transfer,Yes
C04284,42,Male,West,11,105.26,1269.37,Month-to-month,DSL,1,5.0,Credit card,No
C04285,24,Male,South,64,86.21,5361.15,Month-to-month,DSL,5,9.0,Electronic check,No
C04286,61,Male,West,65,43.02,3096.3,Two year,Fiber optic,4,4.0,Bank transfer,No
C04287,58,Male,East,72,89.04,6226.92,One year,DSL,1,9.0,Mailed check,No
C04288,63,Male,North,8,36.52,357.94,Month-to-month,Fiber optic,1,9.0,Credit card,No
C04289,61,Male,West,65,64.03,4162.23,Month-to-month,No,1,7.0,Bank transfer,No
C04290,35,Male,Central,63,67.82,4210.61,Month-to-month,DSL,1,4.0,Mailed check,No
C04291,21,Female,East,56,126.59,7017.55,Month-to-month,Fiber optic,1,1.0,Credit card,No
C04292,70,Female,West,36,72.79,2824.71,Two year,DSL,2,3.0,Electronic check,No
C04293,46,Female,North,37,93.82,3556.31,One year,DSL,0,7.0,Credit card,No
C04294,23,Female,South,31,125.6,3870.75,Month-to-month,DSL,3,3.0,Electronic check,No
C04295,70,Male,South,3,73.96,481.71,Month-to-month,Fiber optic,1,10.0,Electronic check,No
C04296,74,Male,West,37,126.63,4667.51,Month-to-month,Fiber optic,3,5.0,Bank transfer,No
C04297,43,Female,South,18,40.69,842.65,Month-to-month,Fiber optic,1,3.0,Mailed check,No
C04298,61,Male,West,15,66.96,803.34,Month-to-month,No,5,7.0,Bank transfer,No
C04299,20,Female,South,5,35.89,35.89,Month-to-month,DSL,4,2.0,Mailed check,Yes
C04300,23,Male,West,33,89.51,3060.29,Two year,Fiber optic,5,9.0,Mailed check,No
C04301,33,Male,South,4,135.09,586.57,One year,Fiber optic,5,6.0,Bank transfer,Yes
C04302,55,Female,East,62,100.55,6534.1,Two year,DSL,2,10.0,Mailed check,No
C04303,25,Female,North,65,97.0,6199.2,Two year,Fiber optic,4,9.0,Mailed check,No
C04304,19,Female,West,58,56.99,3406.78,Two year,DSL,3,1.0,Electronic check,No
C04305,56,Male,North,22,132.08,2868.9,Two year,DSL,2,9.0,Mailed check,No
C04306,61,Male,Central,12,79.23,1077.99,Month-to-month,DSL,1,1.0,Mailed check,Yes
C04307,60,Female,Central,37,55.71,2176.59,Month-to-month,DSL,7,8.0,Electronic check,No
C04308,63,Male,East,49,138.59,6786.78,Month-to-month,No,4,4.0,Credit card,Yes
C04309,63,Female,Central,2,73.66,73.66,One year,No,2,4.0,Electronic check,No
C04310,52,Male,Central,62,67.72,4147.76,One year,Fiber optic,0,9.0,Credit card,No
C04311,47,Female,North,32,29.02,761.72,Month-to-month,Fiber optic,2,3.0,Credit card,Yes
C04312,66,Female,West,60,45.5,2784.72,Two year,No,2,10.0,Electronic check,No
C04313,37,Male,South,6,118.06,408.36,One year,Fiber optic,1,1.0,Bank transfer,No
C04314,23,Female,Central,31,80.51,2408.64,One year,Fiber optic,4,2.0,Credit card,Yes
C04315,60,Male,Central,33,134.81,4584.35,Month-to-month,Fiber optic,1,4.0,Electronic check,Yes
C04316,33,Male,Central,4,34.65,270.63,Month-to-month,No,4,3.0,Bank transfer,Yes
C04317,73,Female,East,51,95.83,4645.52,Month-to-month,Fiber optic,3,9.0,Mailed check,No
C04318,41,Female,North,68,107.8,7417.83,Month-to-month,DSL,1,10.0,Electronic check,No
C04319,66,Male,North,39,96.44,3589.98,One year,Fiber optic,5,5.0,Credit card,No
C04320,20,Male,North,29,85.94,2435.51,Month-to-month,DSL,1,6.0,Electronic check,No
C04321,55,Male,Central,46,91.5,4323.89,Month-to-month,DSL,3,4.0,Electronic check,Yes
C04322,43,Female,East,26,104.3,2565.53,Month-to-month,Fiber optic,3,5.0,Credit card,Yes
C04323,44,Female,South,26,124.28,3445.32,One year,Fiber optic,2,4.0,Electronic check,Yes
C04324,33,Female,East,55,63.68,3540.94,Month-to-month,DSL,2,3.0,Bank transfer,No
C04325,73,Male,North,43,77.86,3417.39,Two year,DSL,2,7.0,Electronic check,No
C04326,40,Male,East,20,98.13,2124.18,Month-to-month,Fiber optic,1,2.0,Bank transfer,No
C04327,66,Male,East,30,61.13,1967.47,Two year,DSL,2,3.0,Electronic check,Yes
C04328,42,Male,West,61,45.56,2899.64,Month-to-month,No,2,2.0,Mailed check,No
C04329,20,Male,North,39,136.11,5209.63,Month-to-month,Fiber optic,4,5.0,Credit card,Yes
C04330,68,Female,Central,6,47.39,117.7,Two year,Fiber optic,2,7.0,Electronic check,No
C04331,28,Male,North,62,51.76,3166.78,One year,DSL,2,6.0,Electronic check,No
C04332,33,Male,East,54,96.15,5263.26,One year,No,2,8.0,Credit card,No
C04333,67,,South,20,33.9,485.16,One year,No,5,6.0,Mailed check,No
C04334,68,Female,West,70,28.92,2111.83,Month-to-month,DSL,5,4.0,Credit card,No
C04335,70,Female,West,69,32.36,2289.01,One year,Fiber optic,0,10.0,Credit card,No
C04336,42,Male,North,72,39.18,2793.69,Month-to-month,Fiber optic,2,7.0,Bank transfer,No
C04337,61,Male,East,28,74.36,2091.31,One year,DSL,2,1.0,Electronic check,No
C04338,36,Female,East,67,120.36,8073.89,Two year,Fiber optic,3,2.0,Bank transfer,No
C04339,60,Female,East,59,64.33,3861.71,Two year,No,0,7.0,Electronic check,No
C04340,46,Male,North,63,74.17,4784.67,One year,Fiber optic,2,1.0,Bank transfer,No
C04341,20,Female,North,40,94.03,4061.2,One year,No,1,2.0,Mailed check,No
C04342,41,Male,East,21,59.75,1280.11,Month-to-month,DSL,4,1.0,Electronic check,Yes
C04343,44,Male,South,17,74.74,1173.96,Month-to-month,No,2,9.0,Electronic check,No
C04344,32,Male,East,70,69.43,4574.17,Two year,No,3,2.0,Bank transfer,No
C04345,39,Female,North,37,64.32,2168.65,One year,DSL,2,3.0,Bank transfer,Yes
C04346,46,Male,West,67,69.67,4554.28,Month-to-month,Fiber optic,5,10.0,Credit card,No
C04347,20,Female,North,40,26.28,1154.62,One year,Fiber optic,2,2.0,Credit card,No
C04348,26,Male,West,39,126.92,4890.65,Month-to-month,No,0,3.0,Electronic check,Yes
C04349,61,Male,Central,6,137.39,885.35,One year,DSL,2,9.0,Bank transfer,No
C04350,38,Female,South,29,124.19,3491.7,One year,Fiber optic,2,2.0,Electronic check,No
C04351,52,,North,41,25.66,1120.38,Month-to-month,Fiber optic,2,3.0,Credit card,No
C04352,50,Male,North,8,111.35,1021.66,Month-to-month,Fiber optic,0,8.0,Electronic check,No
C04353,49,Male,South,12,90.91,1030.59,One year,Fiber optic,1,1.0,Electronic check,Yes
C04354,41,Male,North,43,35.83,1605.94,Month-to-month,Fiber optic,1,4.0,Bank transfer,No
C04355,45,Male,Central,18,132.28,2314.98,Two year,No,1,3.0,Credit card,No
C04356,64,Male,Central,51,114.26,5642.48,Month-to-month,DSL,1,3.0,Credit card,No
C04357,73,Female,Central,34,41.71,1501.19,Month-to-month,No,0,4.0,Mailed check,Yes
C04358,32,Male,Central,30,135.86,4137.71,Month-to-month,Fiber optic,2,3.0,Credit card,No
C04359,56,Female,East,9,39.51,444.61,One year,No,0,8.0,Bank transfer,No
C04360,73,Female,South,30,77.29,2462.03,One year,DSL,4,2.0,Mailed check,No
C04361,18,Female,East,40,43.28,1693.88,Two year,Fiber optic,4,4.0,Bank transfer,No
C04362,62,Female,South,42,42.27,1749.07,Two year,No,2,1.0,Electronic check,No
C04363,46,Female,Central,20,136.3,2683.27,One year,Fiber optic,1,2.0,Electronic check,No
C04364,73,Male,East,3,90.79,324.16,Month-to-month,DSL,2,7.0,Credit card,Yes
C04365,50,Male,,68,54.81,3706.27,Month-to-month,Fiber optic,1,5.0,Electronic check,No
C04366,65,Female,West,69,114.29,7904.9,Two year,DSL,2,5.0,Electronic check,No
C04367,27,Male,South,66,125.65,8184.8,Month-to-month,DSL,1,3.0,Electronic check,Yes
C04368,26,Female,South,21,130.52,2586.78,Two year,Fiber optic,4,2.0,Electronic check,Yes
C04369,70,Female,South,44,132.29,5684.45,Two year,No,3,9.0,Credit card,Yes
C04370,48,Female,North,11,129.14,1483.03,One year,Fiber optic,3,8.0,Electronic check,Yes
C04371,49,Male,North,66,98.48,6493.25,One year,DSL,3,5.0,Electronic check,No
C04372,27,Male,East,1,64.38,64.38,Two year,DSL,2,1.0,Bank transfer,No
C04373,30,Male,Central,34,131.44,4568.46,One year,Fiber optic,2,9.0,Mailed check,Yes
C04374,64,Male,South,62,39.09,2642.25,One year,DSL,2,5.0,Credit card,No
C04375,35,Male,West,53,44.41,2279.51,Month-to-month,No,0,2.0,Mailed check,Yes
C04376,51,Male,South,63,74.89,4555.47,Month-to-month,DSL,0,2.0,Electronic check,No
C04377,36,Male,South,36,57.62,2216.09,Month-to-month,DSL,2,10.0,Bank transfer,Yes
C04378,33,Female,North,7,95.81,672.98,Two year,Fiber optic,0,1.0,Credit card,Yes
C04379,27,Female,,1,129.11,129.11,One year,DSL,3,4.0,Credit card,No
C04380,70,Female,West,11,81.47,1048.83,One year,Fiber optic,2,6.0,Bank transfer,No
C04381,71,Male,South,5,88.7,404.12,Month-to-month,Fiber optic,2,3.0,Bank transfer,Yes
C04382,24,Male,East,33,73.66,2490.34,Two year,DSL,2,2.0,Electronic check,No
C04383,38,Female,East,4,106.37,449.52,Month-to-month,Fiber optic,1,7.0,Credit card,No
C04384,50,Male,South,14,36.58,812.12,One year,Fiber optic,0,1.0,Bank transfer,No
C04385,39,Male,West,31,30.59,928.15,Month-to-month,Fiber optic,1,10.0,Credit card,No
C04386,59,Female,East,53,98.75,5374.27,Two year,DSL,3,5.0,Electronic check,No
C04387,32,Female,North,49,86.51,4201.39,One year,Fiber optic,5,8.0,Electronic check,No
C04388,21,Female,East,5,71.85,426.76,Month-to-month,Fiber optic,3,9.0,Electronic check,No
C04389,37,Male,South,66,63.41,4155.66,Month-to-month,DSL,1,8.0,Credit card,No
C04390,52,Male,West,40,30.96,1357.71,Month-to-month,DSL,2,5.0,Credit card,No
C04391,28,Male,South,26,103.26,2670.41,Month-to-month,DSL,3,1.0,Electronic check,Yes
C04392,64,Female,Central,28,73.47,2132.69,Month-to-month,DSL,2,1.0,Bank transfer,Yes
C04393,18,Male,West,62,76.21,4611.62,Month-to-month,DSL,0,4.0,Bank transfer,No
C04394,21,Male,North,34,127.75,4224.0,Month-to-month,No,4,4.0,Electronic check,No
C04395,47,Male,East,18,109.82,1694.45,Month-to-month,Fiber optic,1,9.0,Electronic check,Yes
C04396,47,Male,Central,31,50.24,1612.31,One year,Fiber optic,1,5.0,Mailed check,No
C04397,34,Male,South,5,100.57,405.5,Month-to-month,DSL,3,10.0,Mailed check,Yes
C04398,32,Female,West,12,40.21,782.52,Month-to-month,DSL,0,3.0,Mailed check,No
C04399,21,Female,West,23,47.32,1017.51,Two year,Fiber optic,1,10.0,Bank transfer,No
C04400,55,Female,West,16,107.13,1901.04,Month-to-month,Fiber optic,2,4.0,Mailed check,No
C04401,39,Male,North,26,39.48,1198.13,One year,No,2,10.0,Electronic check,No
C04402,24,Female,South,5,57.22,249.2,Two year,DSL,0,6.0,Electronic check,Yes
C04403,40,Female,South,44,128.28,5533.81,One year,DSL,1,1.0,Electronic check,No
C04404,71,Male,South,9,109.91,968.99,Month-to-month,Fiber optic,2,10.0,Credit card,No
C04405,32,Female,Central,16,131.89,2280.47,Month-to-month,Fiber optic,1,3.0,Electronic check,Yes
C04406,68,Male,North,71,126.41,9275.11,Two year,DSL,2,9.0,Credit card,No
C04407,32,Female,East,1,60.95,60.95,Two year,DSL,0,9.0,Electronic check,No
C04408,28,Male,Central,21,97.72,2054.26,Month-to-month,DSL,2,3.0,Credit card,Yes
C04409,32,Male,Central,37,68.55,2445.67,One year,No,6,6.0,Mailed check,No
C04410,36,Male,West,23,105.17,2364.65,Two year,No,2,8.0,Bank transfer,No
C04411,24,Female,Central,24,65.07,1817.71,One year,Fiber optic,3,10.0,Credit card,No
C04412,51,Male,East,10,25.15,136.06,Month-to-month,Fiber optic,2,4.0,Electronic check,No
C04413,37,Female,West,31,35.8,868.69,Month-to-month,Fiber optic,2,5.0,Electronic check,No
C04414,58,Male,East,55,113.67,6282.15,Month-to-month,Fiber optic,4,9.0,Credit card,No
C04415,45,Female,North,43,34.66,1547.32,Month-to-month,Fiber optic,1,5.0,Electronic check,No
C04416,43,Male,North,67,93.93,6230.15,One year,Fiber optic,1,7.0,Bank transfer,No
C04417,44,Male,Central,51,123.64,6203.44,Month-to-month,No,3,2.0,Mailed check,Yes
C04418,26,Male,North,57,110.23,6307.16,Month-to-month,DSL,3,7.0,Electronic check,No
C04419,58,Male,South,32,72.55,2119.11,Month-to-month,Fiber optic,1,4.0,Electronic check,No
C04420,23,Male,West,45,48.99,2267.82,Two year,No,3,4.0,Electronic check,No
C04421,59,Male,East,42,131.09,5453.62,Two year,No,3,10.0,Bank transfer,No
C04422,74,Female,East,59,90.14,5526.31,One year,No,4,8.0,Electronic check,No
C04423,61,,Central,37,71.62,2697.7,Two year,Fiber optic,1,6.0,Bank transfer,No
C04424,43,Male,West,30,133.34,3977.18,Two year,Fiber optic,1,6.0,Credit card,Yes
C04425,35,Male,Central,6,49.73,263.93,Month-to-month,DSL,3,9.0,Credit card,No
C04426,67,Female,West,62,75.86,4413.26,Month-to-month,Fiber optic,1,7.0,Bank transfer,Yes
C04427,32,Male,Central,32,37.49,1181.06,One year,DSL,2,3.0,Electronic check,No
C04428,45,Female,West,58,39.36,2252.39,One year,Fiber optic,2,6.0,Bank transfer,No
C04429,61,Male,East,49,70.84,3478.87,Month-to-month,No,1,7.0,Electronic check,No
C04430,70,Female,Central,1,105.46,105.46,Two year,No,1,1.0,Bank transfer,No
C04431,70,Male,Central,47,63.97,3220.84,Month-to-month,Fiber optic,3,2.0,Mailed check,No
C04432,23,Male,North,36,104.3,3714.46,Two year,DSL,4,5.0,Electronic check,No
C04433,69,Female,Central,18,117.6,1990.21,One year,Fiber optic,1,6.0,Credit card,Yes
C04434,24,Male,West,20,125.92,2268.69,Month-to-month,DSL,1,1.0,Bank transfer,No
C04435,51,Male,Central,46,30.14,1319.55,Two year,DSL,2,5.0,Electronic check,No
C04436,70,Female,West,7,113.98,640.8,One year,No,1,2.0,Credit card,Yes
C04437,55,Male,Central,44,41.92,1649.79,One year,Fiber optic,3,7.0,Electronic check,No
C04438,72,Female,South,61,105.3,6376.54,One year,DSL,4,5.0,Bank transfer,No
C04439,37,Male,North,7,67.74,644.92,Month-to-month,Fiber optic,3,1.0,Credit card,Yes
C04440,35,Male,North,1,106.4,246.65,Month-to-month,DSL,1,5.0,Credit card,Yes
C04441,36,Male,South,5,49.59,55.65,Month-to-month,Fiber optic,2,10.0,Bank transfer,No
C04442,38,Male,South,53,99.17,5261.51,Month-to-month,DSL,0,1.0,Bank transfer,No
C04443,56,Male,East,62,39.43,2508.13,Month-to-month,DSL,2,5.0,Electronic check,No
C04444,43,Female,North,72,44.52,3293.14,Month-to-month,Fiber optic,2,2.0,Electronic check,No
C04445,60,Female,North,3,95.66,527.53,Month-to-month,Fiber optic,3,10.0,Electronic check,No
C04446,41,Male,East,35,63.73,2055.1,One year,Fiber optic,1,5.0,Mailed check,No
C04447,35,Female,West,4,105.93,290.85,Month-to-month,No,1,7.0,Credit card,No
C04448,28,Female,North,27,103.79,2702.94,Month-to-month,No,1,,Electronic check,No
C04449,49,Female,East,23,96.49,2274.22,Two year,No,2,1.0,Credit card,Yes
C04450,69,Male,West,44,109.01,4496.44,Two year,No,5,5.0,Credit card,No
C04451,66,Female,West,66,116.3,7641.5,One year,No,0,1.0,Credit card,No
C04452,32,Male,North,58,129.81,7261.62,Month-to-month,No,4,8.0,Credit card,No
C04453,45,Female,West,5,34.26,170.95,One year,DSL,2,6.0,Electronic check,No
C04454,58,Female,North,18,90.73,1933.14,Month-to-month,DSL,1,5.0,Electronic check,No
C04455,52,Male,South,20,111.11,2357.35,One year,Fiber optic,4,3.0,Bank transfer,No
C04456,21,Male,South,19,49.95,765.12,Two year,No,0,2.0,Bank transfer,No
C04457,51,Male,Central,26,55.32,1375.52,Month-to-month,No,0,10.0,Bank transfer,No
C04458,20,Female,North,44,55.7,2317.33,Two year,Fiber optic,0,1.0,Electronic check,No
C04459,24,Female,West,54,90.82,5098.47,One year,No,0,2.0,Mailed check,No
C04460,55,Male,Central,68,67.11,4263.48,Month-to-month,Fiber optic,1,4.0,Electronic check,No
C04461,23,Male,Central,51,101.6,5115.72,Month-to-month,Fiber optic,2,4.0,Bank transfer,Yes
C04462,37,Male,South,22,95.18,1989.48,One year,DSL,3,10.0,Bank transfer,No
C04463,51,Male,North,14,100.57,1232.0,Month-to-month,Fiber optic,3,4.0,Electronic check,Yes
C04464,55,Female,South,28,54.02,1761.34,Month-to-month,DSL,3,4.0,Electronic check,Yes
C04465,43,Male,West,58,113.25,6333.57,Month-to-month,DSL,1,3.0,Bank transfer,Yes
C04466,23,Male,North,72,101.36,7118.78,Two year,Fiber optic,3,4.0,Credit card,No
C04467,63,Female,West,29,40.02,1399.91,Month-to-month,DSL,4,3.0,Mailed check,Yes
C04468,72,Male,South,13,48.02,609.32,Two year,No,2,7.0,Bank transfer,No
C04469,68,Female,West,1,59.61,59.61,One year,Fiber optic,0,8.0,Mailed check,No
C04470,60,Female,West,6,132.64,702.04,Month-to-month,Fiber optic,5,8.0,Bank transfer,Yes
C04471,40,Male,East,46,62.53,2876.05,Month-to-month,DSL,2,9.0,Credit card,No
C04472,67,Female,West,43,27.29,1109.1,One year,No,1,7.0,Mailed check,No
C04473,45,Female,Central,47,41.29,1830.44,Month-to-month,Fiber optic,0,7.0,Bank transfer,No
C04474,25,Female,South,2,28.7,28.7,Month-to-month,Fiber optic,1,4.0,Electronic check,Yes
C04475,66,Male,East,32,71.33,2288.6,Month-to-month,Fiber optic,1,10.0,Credit card,No
C04476,36,Male,West,13,116.67,1427.15,Two year,Fiber optic,4,10.0,Electronic check,No
C04477,71,Male,Central,25,76.8,1849.63,One year,Fiber optic,5,1.0,Mailed check,No
C04478,38,Male,East,45,121.48,5565.55,Month-to-month,Fiber optic,4,4.0,Bank transfer,Yes
C04479,67,Male,South,20,30.47,533.54,Month-to-month,No,2,7.0,Credit card,No
C04480,48,Female,Central,48,79.02,3776.47,Month-to-month,DSL,4,3.0,Mailed check,No
C04481,44,Female,Central,21,115.51,2676.76,One year,No,1,6.0,Electronic check,Yes
C04482,34,Male,East,37,102.59,3853.38,Month-to-month,Fiber optic,2,9.0,Credit card,No
C04483,65,Male,North,34,123.07,4103.42,Two year,DSL,2,9.0,Credit card,No
C04484,21,Male,South,28,56.49,1417.15,Two year,DSL,1,10.0,Electronic check,No
C04485,44,Male,East,10,82.6,806.11,Month-to-month,Fiber optic,2,7.0,Electronic check,Yes
C04486,39,Female,West,42,102.84,4437.44,Two year,DSL,5,10.0,Credit card,No
C04487,48,Male,West,72,44.38,3106.84,One year,No,0,7.0,Electronic check,No
C04488,32,Male,Central,47,118.82,5578.04,One year,Fiber optic,3,6.0,Mailed check,No
C04489,55,Female,North,54,60.82,3191.94,Month-to-month,No,3,3.0,Electronic check,Yes
C04490,39,Male,East,58,35.73,2011.18,Two year,DSL,5,9.0,Electronic check,No
C04491,28,Male,West,3,113.06,147.57,Month-to-month,Fiber optic,2,3.0,Electronic check,Yes
C04492,29,Male,Central,58,106.08,6184.2,One year,DSL,0,2.0,Credit card,No
C04493,57,Female,North,18,126.62,2291.71,Month-to-month,Fiber optic,2,8.0,Bank transfer,Yes
C04494,32,Male,Central,48,127.59,6336.43,Month-to-month,Fiber optic,2,9.0,Mailed check,No
C04495,35,Female,North,71,57.03,4055.63,Two year,Fiber optic,1,10.0,Electronic check,Yes
C04496,53,Female,North,65,98.76,6302.7,Month-to-month,Fiber optic,3,8.0,Electronic check,No
C04497,36,Male,Central,30,139.9,4405.03,Month-to-month,DSL,2,10.0,Electronic check,No
C04498,40,Female,West,61,53.04,3280.26,Two year,DSL,4,4.0,Credit card,No
C04499,31,Female,Central,45,79.38,3590.63,Month-to-month,Fiber optic,2,2.0,Electronic check,No
C04500,37,Male,West,10,129.67,1284.68,Two year,DSL,3,3.0,Electronic check,Yes
C04501,57,Female,West,18,36.85,676.05,Two year,Fiber optic,1,2.0,Bank transfer,Yes
C04502,48,Male,East,69,131.75,8950.98,Month-to-month,Fiber optic,1,8.0,Bank transfer,No
C04503,74,Male,East,66,81.14,5332.29,One year,No,2,5.0,Electronic check,No
C04504,61,Female,East,65,127.7,8256.92,Two year,No,0,5.0,Credit card,No
C04505,18,Male,South,28,96.46,2743.7,Two year,Fiber optic,1,10.0,Bank transfer,No
C04506,39,Male,Central,24,102.22,2610.07,Month-to-month,No,0,10.0,Electronic check,No
C04507,34,Male,South,59,113.89,6853.73,One year,Fiber optic,1,2.0,Bank transfer,No
C04508,51,Male,,2,32.72,131.44,One year,DSL,3,9.0,Electronic check,No
C04509,33,Female,West,65,97.19,6048.14,Month-to-month,No,1,7.0,Credit card,No
C04510,73,Female,East,44,131.25,5699.09,One year,Fiber optic,2,8.0,Credit card,No
C04511,35,Male,West,46,134.95,5923.72,Month-to-month,Fiber optic,2,10.0,Bank transfer,No
C04512,47,Female,North,32,136.36,4515.16,Month-to-month,Fiber optic,2,4.0,Credit card,Yes
C04513,25,Male,South,71,99.27,7019.43,Month-to-month,No,2,9.0,Bank transfer,No
C04514,69,Male,East,54,97.83,5250.07,Two year,Fiber optic,3,8.0,Electronic check,No
C04515,69,Female,South,4,88.53,240.59,Month-to-month,No,2,7.0,Credit card,No
C04516,63,Female,Central,38,94.87,3784.0,Month-to-month,Fiber optic,1,8.0,Mailed check,No
C04517,38,Male,Central,62,95.39,5918.77,Month-to-month,No,3,8.0,Credit card,No
C04518,21,Male,West,6,29.88,151.47,Month-to-month,Fiber optic,3,5.0,Credit card,No
C04519,58,Female,South,54,35.22,1910.02,Two year,Fiber optic,5,10.0,Bank transfer,No
C04520,42,Female,North,18,96.23,1751.79,Month-to-month,No,1,1.0,Mailed check,Yes
C04521,74,Male,West,37,61.13,2230.95,Month-to-month,DSL,3,2.0,Bank transfer,No
C04522,57,Female,Central,64,59.66,3996.98,Two year,Fiber optic,2,8.0,Credit card,No
C04523,48,Female,East,36,47.25,1878.2,Month-to-month,No,1,5.0,Bank transfer,No
C04524,74,Female,Central,3,117.12,354.8,Month-to-month,No,1,3.0,Mailed check,Yes
C04525,63,Male,Central,2,135.9,144.5,One year,Fiber optic,1,6.0,Mailed check,Yes
C04526,44,Female,East,54,97.19,5286.67,One year,Fiber optic,2,2.0,Electronic check,No
C04527,19,Female,South,68,133.72,8993.05,Month-to-month,DSL,1,1.0,Bank transfer,No
C04528,23,Female,North,22,126.65,2989.73,One year,Fiber optic,0,1.0,Electronic check,Yes
C04529,43,Male,West,68,50.06,3629.08,One year,Fiber optic,0,9.0,Credit card,No
C04530,50,Male,East,33,42.66,1505.26,One year,No,2,4.0,Bank transfer,No
C04531,19,Female,North,5,49.33,62.0,Month-to-month,Fiber optic,3,10.0,Electronic check,No
C04532,25,Male,North,39,36.06,1325.91,One year,Fiber optic,0,6.0,Bank transfer,No
C04533,58,Female,Central,71,92.03,6493.54,One year,Fiber optic,3,4.0,Electronic check,Yes
C04534,60,Female,South,19,57.5,955.9,One year,No,5,1.0,Bank transfer,No
C04535,19,Male,South,70,129.99,9043.37,Two year,Fiber optic,1,2.0,Credit card,No
C04536,46,Female,West,47,95.54,4514.82,Two year,DSL,3,6.0,Electronic check,No
C04537,22,Female,South,29,66.36,1993.08,One year,Fiber optic,3,7.0,Credit card,No
C04538,59,Male,Central,50,138.23,7094.25,Month-to-month,Fiber optic,1,9.0,Bank transfer,No
C04539,65,Female,West,29,134.62,3890.34,Month-to-month,DSL,0,2.0,Credit card,Yes
C04540,67,Female,South,7,114.54,746.39,One year,Fiber optic,1,6.0,Bank transfer,Yes
C04541,52,Male,South,63,116.04,7106.95,Month-to-month,DSL,2,1.0,Bank transfer,Yes
C04542,53,Female,Central,27,137.39,3751.29,One year,Fiber optic,1,6.0,Electronic check,No
C04543,70,Male,East,41,94.05,3777.82,One year,Fiber optic,2,2.0,Electronic check,No
C04544,52,Male,Central,54,126.2,6773.24,One year,Fiber optic,0,3.0,Electronic check,No
C04545,43,Female,South,6,32.46,99.65,Month-to-month,Fiber optic,2,5.0,Electronic check,No
C04546,61,Male,North,52,88.72,4522.58,Two year,Fiber optic,3,5.0,Credit card,No
C04547,51,Male,Central,27,82.79,2332.81,One year,DSL,2,2.0,Electronic check,No
C04548,66,Male,South,40,29.34,1154.9,Month-to-month,DSL,4,7.0,Credit card,No
C04549,47,Female,Central,33,35.0,1379.15,One year,Fiber optic,3,5.0,Credit card,No
C04550,67,Male,West,56,27.51,1362.71,Month-to-month,No,1,9.0,Credit card,No
C04551,20,Female,South,14,58.81,1000.78,One year,DSL,1,7.0,Mailed check,Yes
C04552,20,Male,West,8,31.15,165.11,Month-to-month,DSL,1,9.0,Bank transfer,No
C04553,23,Male,North,30,73.66,2191.39,One year,No,3,1.0,Electronic check,Yes
C04554,49,Male,South,9,118.47,1130.28,Month-to-month,DSL,2,5.0,Credit card,No
C04555,58,Male,South,18,95.59,1864.5,Month-to-month,No,1,9.0,Electronic check,Yes
C04556,30,Male,West,48,102.49,5069.31,Month-to-month,No,8,2.0,Credit card,No
C04557,26,Female,East,59,28.62,1835.46,Month-to-month,DSL,1,3.0,Credit card,No
C04558,67,Male,West,50,121.55,6036.23,Two year,DSL,3,8.0,Mailed check,No
C04559,60,Female,East,23,41.81,1223.49,One year,No,3,1.0,Electronic check,Yes
C04560,54,Female,West,59,59.8,3610.41,Month-to-month,DSL,4,10.0,Electronic check,No
C04561,45,Female,North,30,84.43,2232.9,Month-to-month,Fiber optic,2,10.0,Electronic check,No
C04562,41,,West,14,131.95,1846.17,One year,DSL,2,10.0,Credit card,No
C04563,19,Female,North,55,139.79,7625.21,Month-to-month,Fiber optic,3,8.0,Mailed check,No
C04564,28,Female,North,38,115.01,4317.34,Month-to-month,No,2,10.0,Credit card,Yes
C04565,69,Female,West,27,108.87,3028.93,Month-to-month,Fiber optic,0,10.0,Credit card,No
C04566,37,Female,North,48,85.68,4152.66,One year,DSL,4,3.0,Electronic check,No
C04567,58,Male,West,53,101.55,5274.7,Two year,Fiber optic,3,2.0,Credit card,No
C04568,58,Female,North,17,41.61,926.82,Month-to-month,Fiber optic,2,9.0,Electronic check,No
C04569,35,Male,North,9,55.96,304.87,Two year,DSL,0,5.0,Electronic check,No
C04570,29,Female,,38,138.23,5043.84,Two year,Fiber optic,2,1.0,Bank transfer,No
C04571,57,Female,North,4,137.66,381.73,Two year,Fiber optic,4,5.0,Electronic check,Yes
C04572,23,Female,Central,46,62.14,2919.08,One year,DSL,2,1.0,Electronic check,Yes
C04573,46,Male,South,32,52.72,1736.15,Two year,No,3,6.0,Electronic check,No
C04574,68,Male,West,16,51.39,694.39,One year,Fiber optic,2,7.0,Electronic check,Yes
